sample_id,iteration,seed,Percentage of cleaned cells
13,16,10965144454854424154393965461957936739,0.16398629053519642
13,17,66391669857775588831156526365763910204,0.0002636435539151068
13,18,333595665322945410658127243049401205073,0.0005272871078302136
13,19,286763145158015786228182213797498996818,0.0005272871078302136
13,20,236523919959334080627071376752578103820,0.0005272871078302136
13,21,97396400187715033447624485791653893087,0.019509622989717902
13,22,226579707198016222219689713174785681282,0.011073029264434485
13,23,32758464079611089088359043542885488652,0.0
13,24,134824768440784940092044055449864033894,0.0007909306617453203
13,25,43725849496677705034883100093651721126,0.010018455048774057
13,26,39127298278841896175224652593724403483,0.0007909306617453203
13,27,21579495421678022321494821497706640113,0.019773266543633008
13,28,25969846562841098185953125427938659457,0.001318217769575534
13,29,242809504977878074662136847438305949437,0.025046137621935145
13,30,83760244239992827568842675061355843471,0.06802003691009754
13,31,65776932553938085020510033862899338564,0.028473503822831533
13,32,311670785788508697536596271645519027854,0.030055365146322174
13,33,159050660171689245374052600142946575469,0.006854732401792776
13,34,33430455592333930240345110096760526028,0.05009227524387029
13,35,164258797845140161674804619186574078527,0.02530978117585025
13,36,21279498525449943914707863725829117698,0.0010545742156604272
13,37,135224017532116968204335101174280749226,0.003954653308726601
13,38,283331913224999070985511350882452512247,0.0
13,39,286286595627283835346347641984613110385,0.11178486686000527
14,0,261470354008037751775052860793241445047,0.00966675146273213
14,1,172620208097400005072239360179527929247,0.0017807173747138134
14,2,243904219758021304558090085787569340384,0.0007631645891630628
14,3,215758543405429799019376364461980307264,0.003815822945815314
14,4,26698708448345377048503875544538585705,0.0010175527855507504
14,5,71873004681740179130739102852967701967,0.0002543881963876876
14,6,125513398675031635667976221542247418446,0.0
14,7,52521499102964747984167629708778504844,0.0053421521241414395
14,8,225131677657517522177748555491898501347,0.01933350292546426
14,9,42830790977251148045705159890475483339,0.0
14,10,220569871763150026271895057463298795162,0.002035105571101501
14,11,339352903777022230839310710899100019849,0.0
14,12,264546448266084116438751870282591754655,0.004578987534978377
14,13,253901015205699140692170095890790429061,0.0007631645891630628
14,14,231949053603073493845030629761812990344,0.0002543881963876876
14,15,204803256279233744657882999247064026048,0.0885270923429153
14,16,48705160573460905272234730321738524603,0.0022894937674891886
14,17,190011076352352169781283327575247574787,0.0005087763927753752
14,18,301649540115573594522142163045513805408,0.007631645891630628
14,19,161871607538833451672522184399120368392,0.0
14,20,145169799618618947992045729334270702504,0.0025438819638768763
14,21,308953486388557013451197824607773450969,0.0002543881963876876
14,22,286699833027616028727300888059228982143,0.05647417959806665
14,23,182120776275411902649352738170720597647,0.11193080641058255
14,24,163017080331733379382534932107087319681,0.002035105571101501
14,25,92216543646736559847979187252532318320,0.010175527855507505
14,26,27139330722493479061538709999779906100,0.0002543881963876876
14,27,237374866805453078818556531745033584496,0.0005087763927753752
14,28,192916089207250629959709729284931292924,0.012465021622996692
14,29,116141190440448329646884336867352980539,0.0022894937674891886
14,30,71063198172488407537474797728953222832,0.0015263291783261257
14,31,316582726846802810972609287867342495217,0.03434240651233783
14,32,104175183868973522600105704559387425609,0.0002543881963876876
14,33,1798253593328984675845604651107622906,0.00966675146273213
14,34,7451347578666046123131420931320187482,0.0
14,35,192904689527175524071303828212358881352,0.01831595013991351
14,36,165491792699650211968442204484292162451,0.0012719409819384382
14,37,3498247566962167603871522818350635581,0.17120325616891377
14,38,273569388972135706149632882035759531680,0.010429916051895192
14,39,141634268560462730451532904775958060539,0.0005087763927753752
15,0,155433506025794267824775413968899229135,0.6954277286135693
15,1,38210268177861871431322640443196959420,0.0019665683382497543
15,2,79757525512878377524967276023756423163,0.0004916420845624386
15,3,331032098989596747047246316431555980620,0.0004916420845624386
15,4,182717884787993254313326904104158825890,0.014749262536873156
15,5,122801491503498359193076225950214792185,0.5014749262536873
15,6,100371188382359455557736580329502542267,0.0
15,7,13051600201948330847230728776898072968,0.0022123893805309734
15,8,288625433664866500529310255765062313200,0.0002458210422812193
15,9,244163677553447792243433029598650418365,0.0
15,10,147296413544598434356842408957844440211,0.029498525073746312
15,11,100218132374256332311992994502730559699,0.1976401179941003
15,12,288532979583676221939903462531816344906,0.03023598820058997
15,13,84956166917938721406242180266882977229,0.0002458210422812193
15,14,267382440126185221773939680461051403248,0.15265486725663716
15,15,169037113826097569387980594239597014867,0.0024582104228121925
15,16,264133484135615363730258554664288395691,0.0007374631268436578
15,17,88969837351993260308091675530321750266,0.0014749262536873156
15,18,106485664560891176933695105844390726987,0.0022123893805309734
15,19,175186544387733504517687165218037823359,0.011061946902654867
15,20,137383190824875928284585511689956058020,0.01696165191740413
15,21,165639729379791681780258539626050674307,0.4019174041297935
15,22,2187608759304611824129239201071258694,0.001720747295968535
15,23,153932616172859642383226887668703110854,0.0004916420845624386
15,24,192501444966364260181641176698756664914,0.0004916420845624386
15,25,228252702055774483513797608890682772306,0.0002458210422812193
15,26,328751647152334556051545744588929168209,0.004424778761061947
15,27,9462594657035310994966256943994962415,0.025073746312684365
15,28,271196955746965637812622286073668809317,0.0
15,29,176620540231742118767583717341733449906,0.22099311701081611
15,30,41903136557902023883054854642228326746,0.0004916420845624386
15,31,306946474472408716716913985651555018398,0.0004916420845624386
15,32,168149343127602438057209068456864524435,0.0676007866273353
15,33,239507271223051896252818365908868410627,0.018928220255653883
15,34,223622768350370406846451414161553305873,0.5646509341199607
15,35,138524731511688402245434540566829859963,0.0009832841691248771
15,36,221739443407305798896311177014922856187,0.0007374631268436578
15,37,53756385380688765361502234208466691588,0.0
15,38,82520871118890043107148515775707112571,0.0
15,39,136836482488142882392265065667502198440,0.05703048180924287
16,0,288017394664475047706257758918558546672,0.009985734664764621
16,1,279273095525869772077261777580607994215,0.00023775558725630053
16,2,63284373258023343029982152914312000477,0.004992867332382311
16,3,319981468516821320465764835936067247548,0.0028530670470756064
16,4,115658045439938169338838476938566788068,0.0016642891107941037
16,5,136637779199370495729498253108652123827,0.0
16,6,224505072989827999536599468636702764426,0.00023775558725630053
16,7,287494334360933759689117807826651769175,0.0011887779362815027
16,8,74966243962689183312289687656624214299,0.0
16,9,126543739377132591648836304020772102825,0.07869709938183547
16,10,2263576481812873276247740271881932059,0.00023775558725630053
16,11,122206301553352689493302869909883347214,0.0009510223490252021
16,12,298034435503090776504675530251779992368,0.00023775558725630053
16,13,274513747652922031230226783444519015432,0.00023775558725630053
16,14,182634755544295378866120931079468240508,0.006657156443176415
16,15,4032353475962948413311394054190408795,0.00023775558725630053
16,16,284928842328889352038607512100352628260,0.0
16,17,282920558957865312047881549074999629098,0.16833095577746077
16,18,48800507695955681227585321910984543954,0.7620066571564432
16,19,209878013634956896751034576817469967980,0.0042796005706134095
16,20,40128688321225869446647239148493373127,0.00023775558725630053
16,21,109830873923447840535092350986371383420,0.003090822634331907
16,22,139785834067507009729663087431110321462,0.004041844983357109
16,23,135959703476160794818521889616310986716,0.0028530670470756064
16,24,273552813984263176811298143919951275855,0.0009510223490252021
16,25,266942508130389783044618523231930982295,0.8126485972420352
16,26,42389154280134395405716794860435624808,0.7793628150261531
16,27,223113332057777905459991101721649740642,0.00023775558725630053
16,28,289744113123267701209158872910085109562,0.0019020446980504042
16,29,163994932799631361958936822558739357870,0.7360912981455064
16,30,144150026971065084347986646078130073749,0.6754636233951498
16,31,101978766507595966099406547173766619083,0.00047551117451260106
16,32,309549589242141250535348865993641360335,0.005468378506894912
16,33,21952638832075495471354549606220334063,0.00023775558725630053
16,34,102381618359825373831337761982324386930,0.0009510223490252021
16,35,40479200952763849825160065749761680695,0.816452686638136
16,36,246190161071256531860427611790086126338,0.00047551117451260106
16,37,133426197132609171487758786051815433278,0.00047551117451260106
16,38,15451633887320276451738120765961796198,0.029481692819781264
16,39,51826379486287879552209864457050136398,0.0007132667617689016
17,0,253742694124561427195479667529811873289,0.0
17,1,159859959924755562160123453048066130723,0.8204419889502762
17,2,166028334212310061872855677492499522038,0.0
17,3,10588634281727324043288681421917841762,0.9033149171270718
17,4,249970687248113798602553247911882277344,0.009668508287292817
17,5,139055663910813143858290284113670902377,0.0
17,6,223319068701029557075436726584189288154,0.8846685082872928
17,7,323705422756520714958759290670556360968,0.0011510128913443832
17,8,25759514395804670004812970741936753542,0.8609576427255985
17,9,185066022149996074338192094421249981989,0.0
17,10,25420818615841554844557167922948397879,0.8784530386740331
17,11,297347435158853856478836184264167478399,0.0
17,12,68195090035739014233844124935719353153,0.0020718232044198894
17,13,187770826041338286348447639399611839505,0.004834254143646409
17,14,301770479372887621505775861592683529396,0.004373848987108656
17,15,66253621440195314364703910299196144564,0.0013812154696132596
17,16,22243487320733069362602996653140730441,0.0
17,17,253011405135179883190489974095091864870,0.00023020257826887662
17,18,86490486355146061817326851245939757568,0.0027624309392265192
17,19,3503469327569126308024468875246307168,0.7691068139963168
17,20,333207137604331964190844370722254103673,0.0006906077348066298
17,21,296499438984998922918777556507204281905,0.0
17,22,256592046804771198470229676674029580498,0.833793738489871
17,23,324947307618706144151023091763763372083,0.00046040515653775324
17,24,8379983746956282193307372185006486626,0.8667127071823204
17,25,306141310965470792615829879845568756798,0.01841620626151013
17,26,52901359435548565046391048591482452573,0.0006906077348066298
17,27,165027187215069909228528436162150155689,0.0006906077348066298
17,28,147510163688590939723836655699981136340,0.8248158379373849
17,29,311184044870114457289134606862940618929,0.7578268876611418
17,30,124548690681974655313942475212041988938,0.8450736648250461
17,31,56722063348217089574695495340112016319,0.16896869244935545
17,32,310642472732599344365492526894343769962,0.001841620626151013
17,33,202742091589577281889354601806980690502,0.852670349907919
17,34,199991352711919887925350962818105789477,0.0009208103130755065
17,35,114021392732717357132096829419271702366,0.8655616942909761
17,36,241596647167346611413371274843173334189,0.0027624309392265192
17,37,144912915029807034859793409411038645603,0.0011510128913443832
17,38,18022568615851440229059445064632861495,0.00023020257826887662
17,39,310043303912143483330536342778896816787,0.00023020257826887662
18,0,287274065517519051231383634524194966023,0.00022311468094600624
18,1,237543107776535056111740274314169481878,0.9379741186970103
18,2,205541362593325934905753525225889590382,0.009817045961624275
18,3,114087301194791401807434595201925398491,0.002677376171352075
18,4,272739571728602095020685010684808759801,0.9027219991075413
18,5,199299774329107886001202596994264072148,0.002677376171352075
18,6,207872310293154813610096059306266995722,0.0015618027666220438
18,7,336533023245615769731617234255813211337,0.9419901829540384
18,8,63518311202382721688713801647102891232,0.9069611780455153
18,9,231761932602081531626884657913519931213,0.0
18,10,244189000453679366830773269887422077765,0.0006693440428380187
18,11,201498090850452751932468231656749992249,0.004462293618920125
18,12,259903475282114258763982175419209484804,0.9170013386880856
18,13,227407117491456089845801578551987049425,0.000892458723784025
18,14,6282532207833601216552444930683277505,0.006693440428380187
18,15,118803237168646176313387798082671605167,0.00022311468094600624
18,16,266207088385073462828295158761896579879,0.019187862561356538
18,17,21101243329611771017253464545663590926,0.00022311468094600624
18,18,297305081610957910562659530762840666015,0.005131637661758144
18,19,226467687665506212820084285845754379357,0.008478357875948238
18,20,75652152128915845914018998557834410376,0.00022311468094600624
18,21,222964082568313106735233866646650349692,0.0004462293618920125
18,22,280047219502819062717548968156999354659,0.0
18,23,247217990693647593527638119782638219625,0.00022311468094600624
18,24,77093051091127976542941310560506480862,0.9364123159303882
18,25,224938241452202523356229252949446677913,0.00022311468094600624
18,26,33586228152118574598584942760521162922,0.927710843373494
18,27,210435611177119965288453986364448011270,0.0004462293618920125
18,28,254241598462270052811448029818239479959,0.8839803659080767
18,29,197942928950461560311401439261130284324,0.004239178937974119
18,30,277606772126749251297520723499743971946,0.008478357875948238
18,31,140935468124521604459565192000171790783,0.00022311468094600624
18,32,59574204602068608508676656385515796560,0.9424364123159303
18,33,180014338161107927443575959085884430059,0.9236947791164659
18,34,199916438015001799146481747229452370682,0.0015618027666220438
18,35,291539878124216640074549063164537958691,0.0004462293618920125
18,36,324018647435806693159290843494026332205,0.00022311468094600624
18,37,267573974148557767931172708218297225393,0.8875502008032129
18,38,280444576038191104324433875286501646874,0.9141008478357876
18,39,45367284880263228293345510797574155189,0.0
19,0,261135446751501832425758520149435690000,0.9424242424242424
19,1,56004048252155423437456622097784905474,0.002380952380952381
19,2,212850265926112315616189982013114896405,0.8348484848484848
19,3,299213169030384189484630449874183988181,0.00021645021645021645
19,4,32716231977165203721631611151755295187,0.0012987012987012987
19,5,75031432254710024654606603020928179048,0.8952380952380953
19,6,339359473246386906509518781986312291096,0.0
19,7,75127057922228908479270738031622356251,0.9567099567099567
19,8,307563519093815083309823989728916764627,0.9054112554112554
19,9,139436171542106946605135277530001956697,0.8686147186147186
19,10,40283255480350314409812464497420194488,0.0
19,11,152937117885180857918895645228666439531,0.9383116883116883
19,12,31982014722233160294379829812914101958,0.930952380952381
19,13,305588462225810682667903682707313625376,0.9214285714285714
19,14,111929743578203847886564585334792168161,0.00021645021645021645
19,15,197900353123866415918721545748802791651,0.9409090909090909
19,16,228369905495022511529472213422349743472,0.00021645021645021645
19,17,45309034369861838406075744193419725607,0.0
19,18,186133251335029187072498447622322443016,0.0010822510822510823
19,19,161499638711228164141997203242939944864,0.047619047619047616
19,20,188829435231490113255180897145245934754,0.0004329004329004329
19,21,148224201451816573777919138237839150220,0.0015151515151515152
19,22,263922483971323455730642577926953416186,0.004329004329004329
19,23,46088770857583681697570566961462852150,0.00021645021645021645
19,24,169415354342136960320077981892422483303,0.0004329004329004329
19,25,41240439983301474315673842683256530517,0.0030303030303030303
19,26,196316713959749557360384792877737801210,0.9158008658008658
19,27,247961933811020003499081748931093288566,0.020995670995670995
19,28,289735384271002390963004783521646925195,0.00735930735930736
19,29,119087349409524300638999088350699181015,0.006926406926406926
19,30,118256656910533966280087431292549449329,0.0017316017316017316
19,31,293592228716096877359637523418318836574,0.00021645021645021645
19,32,77025259161188356451273105040285912338,0.9292207792207792
19,33,227867757760724748820292715725569671971,0.00021645021645021645
19,34,198475311385910812025646365589006173540,0.001948051948051948
19,35,38384447682565091335200947425670284912,0.049567099567099565
19,36,220909604797282441238015910921500714238,0.00021645021645021645
19,37,31767777750289665943549369813313132596,0.00021645021645021645
19,38,244272349923815344078164295725714095033,0.0004329004329004329
19,39,339818728812960369031250748066121060182,0.0021645021645021645
20,0,221576176498769363305790851630406961866,0.962379150903741
20,1,288718790559085456178237670340551775211,0.0002101723413198823
20,2,228512425172920881326173443049100247561,0.9602774274905422
20,3,299761975426373894958270962003866091546,0.957335014712064
20,4,265213284169952004486273286097201844933,0.9604875998318622
20,5,303992942003760027474547100557408700235,0.9577553593947037
20,6,198417319004688454039073261132107606033,0.9548129466162253
20,7,149218149983744743328366456233017957645,0.0002101723413198823
20,8,267574509642947850374570022678725142280,0.0004203446826397646
20,9,325978117389290061421415481314552184414,0.0002101723413198823
20,10,53499566252876003342413746016196194209,0.0018915510718789407
20,11,162362522454810371729100757520882231777,0.9619588062211013
20,12,203690567954571706565187073429132897253,0.9382093316519546
20,13,317351633858503883267130919871660586452,0.0004203446826397646
20,14,60691008013538064044439325399592866477,0.0004203446826397646
20,15,104412674463988259097309252179308807798,0.9644808743169399
20,16,120165541103765709506020380661647784770,0.9617486338797814
20,17,191355209299969259885661543638650064070,0.0002101723413198823
20,18,234838268832079990161771475013142060265,0.9592265657839428
20,19,200130290000951783954892662029709248959,0.034047919293820936
20,20,59808331408376502983116786681748239226,0.0004203446826397646
20,21,67622647201768168562165650990304353768,0.0004203446826397646
20,22,334221728699561137291868756494263879573,0.0
20,23,289866515157634882421924637768657095315,0.9569146700294241
20,24,170030602732333181777175663509722231012,0.9817150063051703
20,25,72371350787114382674916178707722304713,0.007356031946195881
20,26,3673881924356271457334192315882680846,0.0
20,27,184481082291445488452542626348779920093,0.9672131147540983
20,28,167847073127681540591950415760120370855,0.0014712063892391761
20,29,22867903874291820054587886304054939006,0.9506094997898277
20,30,321653293244999355175007250131641593495,0.0
20,31,310883922814884685261320077044481058011,0.9726775956284153
20,32,133126556067832400976108198122139597612,0.0004203446826397646
20,33,275124539532133688712611776364395508858,0.004203446826397646
20,34,257721801512144862122447467527512380873,0.0012610340479192938
20,35,70487450956343469996258869428701163613,0.0
20,36,101975125373106007820723663306544139970,0.9510298444724674
20,37,138353895590980889173152075645773433406,0.0
20,38,184238586078009257552144920298996953931,0.0002101723413198823
20,39,164663646144527327306822975109012827453,0.9569146700294241
21,0,283998961243051929705917356074110012157,0.9724264705882353
21,1,224942643822410652231636314448114407423,0.0006127450980392157
21,2,10299444046472186931193308894186396451,0.0004084967320261438
21,3,63761914834357822855594463103632346861,0.0010212418300653595
21,4,271908947663878408029689456505062017975,0.9734477124183006
21,5,130209646978245188458799085889545443993,0.9662990196078431
21,6,61863893563572112213174743248579160156,0.0004084967320261438
21,7,155431302607616791607992462219171585965,0.0010212418300653595
21,8,155360493602023313832740949516558826951,0.9777369281045751
21,9,73003366961530676527344366949123373607,0.9389297385620915
21,10,134899258299884407956790865127477199835,0.0028594771241830064
21,11,267778791855382197548110768552845281675,0.9667075163398693
21,12,122937141954642329741536557425960316468,0.0
21,13,8272653892550959990839473678473347535,0.0008169934640522876
21,14,58537470469407302823948859691569701176,0.974468954248366
21,15,242054852280030913618967069341028613483,0.9738562091503268
21,16,300231073762918193467305942570981387983,0.9720179738562091
21,17,50004080171931097618889476878090390606,0.0002042483660130719
21,18,76079207739659792941926436940413915748,0.0002042483660130719
21,19,173320451170244026722289386113310355224,0.9799836601307189
21,20,104030906983505526086426591781521776360,0.0002042483660130719
21,21,208685244326367918661198488808294739113,0.9507761437908496
21,22,77134925439829603397474412861764447240,0.9650735294117647
21,23,305024176447138662357089300174077195295,0.0004084967320261438
21,24,308347893685685578271137519376840322193,0.9618055555555556
21,25,164884609265412669675506620442426474432,0.9585375816993464
21,26,177065392409087465018404784387671382162,0.0006127450980392157
21,27,79940534452800743274385665662404366651,0.0024509803921568627
21,28,105735084220079145113723378095477282213,0.9740604575163399
21,29,166405826102423327606461559686780119160,0.9808006535947712
21,30,333965832534572285903441760635596145023,0.9438316993464052
21,31,8707667432804119539381497554505863541,0.96875
21,32,261742549080170746547445755059873217489,0.0012254901960784314
21,33,180756940631613301575071420379531143287,0.0014297385620915032
21,34,195464118452630867250151538470349732049,0.0002042483660130719
21,35,64774289745849038018351619375897038387,0.9685457516339869
21,36,196404726524172496847322509802761409471,0.9761029411764706
21,37,160601195663705700417389664026358502117,0.0006127450980392157
21,38,310697767761797385425713957130905694754,0.0002042483660130719
21,39,96706231464555318519669113982909926215,0.0010212418300653595
22,0,331847464673783499901675052766377431294,0.004370282081843465
22,1,200804903365776322337757652013413712330,0.005164878823996822
22,2,291679906766193578137835956152655793780,0.9835121176003179
22,3,226796489281290038711796197480207253345,0.9763607469209377
22,4,283819976906354014740837777707865713885,0.9751688518077076
22,5,200774507352445255007287910802941139889,0.9427890345649583
22,6,9098510594018776111697236975066780231,0.9789431863329361
22,7,8248266561122571071544122395470199232,0.0001986491855383393
22,8,301220441501343795986328125306514611120,0.9785458879618594
22,9,246460304909084736906476576947642457192,0.9835121176003179
22,10,179164662157243216728919163660384991407,0.0005959475566150178
22,11,201284495185355535155386815151186412349,0.9866905045689313
22,12,134552257480968618374747698570949775804,0.9817242749304728
22,13,200185818927463144288529221924462264592,0.9731823599523242
22,14,249296825632288868380098365190747292413,0.9753675009932459
22,15,89011337306372426400857311534761908275,0.0001986491855383393
22,16,292662113911847031600003257957839422367,0.9785458879618594
22,17,20771402425659187444953690575412942131,0.0023837902264600714
22,18,231166314390898937657440762583640106730,0.9797377830750894
22,19,243247336551173121990546888774991246472,0.0009932459276916965
22,20,259630539277997777392979444711107561487,0.9837107667858562
22,21,157719875345678322422645457744948680224,0.006356773937226857
22,22,246759539307808089480246750325534295261,0.0007945967421533572
22,23,103734516999973094974260803536274799019,0.0027810885975367503
22,24,46487861922630249315265311550274293338,0.9741756058800158
22,25,155452237396870941525230968899972753671,0.0001986491855383393
22,26,75172342814823111264202536921546435611,0.0005959475566150178
22,27,21962974316684678861679689378521249965,0.9880810488676997
22,28,60245544273099862683721316272407792726,0.9713945172824792
22,29,151034051274681844345242176673669831581,0.0
22,30,192814282483779167934314588828320795751,0.0003972983710766786
22,31,69997268859870984489468534727482049135,0.9741756058800158
22,32,170981463085073517263019688247740031963,0.9773539928486293
22,33,62855199557064435439431182846684078301,0.9819229241160111
22,34,310162577974809295974853966047305995344,0.9682161303138657
22,35,318827788804345300190492716943159777337,0.9717918156535558
22,36,231901540591186177141652476648682740411,0.0
22,37,201282114910026571182493167605924374548,0.0001986491855383393
22,38,220496014036267913734133685886344938607,0.9845053635280095
22,39,184923151210177243733304655510699004838,0.0001986491855383393
23,0,107902367051355620631367773394518739394,0.9845320959010054
23,1,254294557820333055522927625555716463962,0.0
23,2,44905381862115678139511615943509505616,0.9824052590873936
23,3,121762791516154575459359133112597749724,0.0013534416086620263
23,4,211363111848877805923510226298894998320,0.0003866976024748647
23,5,190877834141465692097369721851563428780,0.9833720030935809
23,6,182739139888712548829586214798647608555,0.9847254447022429
23,7,98207070644008031083532504741672142415,0.00019334880123743234
23,8,48169217171342031721372049080138066485,0.9854988399071926
23,9,48464215414072435489968917520585243919,0.9800850734725445
23,10,201104974853068587675642728867986692776,0.9650038669760247
23,11,141447643677816029579567157343447180013,0.9847254447022429
23,12,313634519534027427871622791556563014370,0.9818252126836814
23,13,218939114361893656167438510999585086032,0.982985305491106
23,14,290131649256298706382663678973192929820,0.9827919566898685
23,15,223453487286970978236528737477594350476,0.9787316318638825
23,16,60772626838373711960969793745916738807,0.984338747099768
23,17,3142803932747265257591886499956087136,0.9876256767208044
23,18,135578329351847665435586433244484976391,0.9833720030935809
23,19,221214910695632738570554017497621649778,0.9885924207269915
23,20,91349397124885475404958815140336739306,0.9835653518948183
23,21,251208935551952935081437231194791622334,0.9853054911059551
23,22,2323685328431001484277031946425592025,0.9878190255220418
23,23,67792394804648676133384848467192888100,0.9860788863109049
23,24,282468569718993489693751534136952884562,0.0003866976024748647
23,25,310827919960607906596353468255436423726,0.9796983758700696
23,26,112446153375344856245456454037387810428,0.9769914926527455
23,27,140290787876796699086322989344604563028,0.9806651198762568
23,28,302972863351462712865913574394232730675,0.9804717710750194
23,29,326300990712081368206150182591459494025,0.9827919566898685
23,30,327795762982352885941684487900901359516,0.0009667440061871616
23,31,11716942337501827457231996756546914869,0.9847254447022429
23,32,284542310916934888289195391512066476412,0.9878190255220418
23,33,97227787817850281996821112108982796601,0.0007733952049497294
23,34,101244460146212396590484345595104418044,0.00019334880123743234
23,35,118434612553978127979264085801028331387,0.9698375870069605
23,36,331321112152759584395252054424958338871,0.9853054911059551
23,37,95834308965871703891384287565277709204,0.00019334880123743234
23,38,34268379935430598733247450698019488557,0.9858855375096675
23,39,270927579136400792135650377973949828174,0.9822119102861562
24,0,243136332069209450530579444863270913148,0.00018832391713747646
24,1,338849523106592479525277864914830103401,0.9834274952919021
24,2,317735583198162058282500607768170761525,0.9847457627118644
24,3,61687637080057013412366342261049430905,0.0
24,4,264492950188355063392623896507554223526,0.992090395480226
24,5,310660869607025825471285071106623609437,0.9898305084745763
24,6,325020630954116922042060132966964285221,0.001694915254237288
24,7,235509811718995939904097792614076843327,0.9858757062146892
24,8,30859027404226177918417860236180721170,0.9860640301318268
24,9,187618669014648941769961434278927068643,0.9898305084745763
24,10,283660309927997877485899190738350946247,0.987758945386064
24,11,111745368634566701935765126136387680181,0.00018832391713747646
24,12,215985259322233356890348840041504538374,0.9922787193973635
24,13,287451651963804021204036159989270257684,0.0035781544256120526
24,14,32895274979743587153253647915948719961,0.9903954802259887
24,15,108936409342574137828787016633492080051,0.0003766478342749529
24,16,134376906178125028704419895490208869645,0.9813559322033898
24,17,49604442532675960756908501658260089146,0.9900188323917137
24,18,172734119027633528919585153867141121799,0.9911487758945386
24,19,26283140655096697324887538006062119332,0.995291902071563
24,20,142694256607460190512619093065216558239,0.9956685499058381
24,21,182064279347989944042710739315602178959,0.9883239171374765
24,22,22866461613828190108970708298301051282,0.0003766478342749529
24,23,250804443644248707659038737926050061812,0.9789077212806027
24,24,117945827812796430090026455471786476158,0.9845574387947269
24,25,337068639422710043256154576053699248460,0.9932203389830508
24,26,176185302242827953009286467434521350756,0.0003766478342749529
24,27,284036188256001864545047162519419915126,0.975517890772128
24,28,190318186275781703513840889250419940619,0.9711864406779661
24,29,60865197262074595033486554467130198087,0.983804143126177
24,30,105969175356762753982091983734700727851,0.9860640301318268
24,31,115381681963557337747734512950407170245,0.9930320150659133
24,32,94643905968780003527394643672199181280,0.9813559322033898
24,33,295857655052872214340284925549515475582,0.9887005649717514
24,34,309734505670369323584694054851307303580,0.9903954802259887
24,35,20748948778219604928179959405919494311,0.9854990583804143
24,36,330388137248886507945489152357799849670,0.001694915254237288
24,37,326766535678440607063068703763658303459,0.9813559322033898
24,38,258031535183426618934494275392688032866,0.0003766478342749529
24,39,136852709925122079371271834469755929654,0.9883239171374765
25,0,229774145502414559214931385506277073894,0.9955947136563876
25,1,86504709515317082229969620037245469272,0.9897209985315712
25,2,95556118492488262575546230369369206013,0.9933920704845814
25,3,119217260383236375843680037563279398299,0.9904552129221733
25,4,322563426686716354389461805506658869819,0.9904552129221733
25,5,298441271387277382388486856528422524704,0.9899045521292217
25,6,96710030631282521440772222713266248575,0.9915565345080763
25,7,61827666929179790423008879474604696000,0.9915565345080763
25,8,200554042810626497897351510445724548038,0.9919236417033774
25,9,239614750666752619610715191347257414708,0.9895374449339207
25,10,28959030589430670901763027676183854178,0.00018355359765051394
25,11,191846991981690067605658530148424081220,0.9866005873715125
25,12,193380143928544971952238822671707309053,0.9873348017621145
25,13,174494755834239249403834345715563222324,0.9882525697503671
25,14,62808784290448017614525964861882719204,0.0
25,15,56789257085031740934739455028669431962,0.9928414096916299
25,16,172043265695670224228591716582685360736,0.993208516886931
25,17,44031289660123396371492646093109228266,0.9954111600587372
25,18,292404978686291566283963325698934866570,0.9781571218795888
25,19,142211619276637637118265290218002429150,0.9928414096916299
25,20,178143613631056404019697008351877972379,0.9917400881057269
25,21,89898065104150012027674774529450537560,0.9955947136563876
25,22,59360641004655049383706690804879537174,0.992474302496329
25,23,63882430285795148562895369908771077467,0.9937591776798825
25,24,54101512976756332500263008952908853019,0.9922907488986784
25,25,129142089981319551921352798066948849547,0.9853157121879589
25,26,315008167697742501626760372335679347767,0.0
25,27,75027465787779280907516858778114917193,0.9864170337738619
25,28,80870846426976242559147656313165631489,0.9972466960352423
25,29,50492542544341876187682172650452982445,0.987151248164464
25,30,312658155933314298270832295658505184641,0.9853157121879589
25,31,64021867464604808598480667793904531068,0.0003671071953010279
25,32,308278624732881121536941103369246992203,0.9897209985315712
25,33,224220423007820880263815689211520798588,0.0003671071953010279
25,34,82603337860015467746747064939565305271,0.9944933920704846
25,35,299700643275114338956619461248921627642,0.993208516886931
25,36,316141972342293737054668397585786817407,0.980359765051395
25,37,322931642911817403401344677009168496524,0.0007342143906020558
25,38,213911907976870925533045959572341448275,0.9858663729809104
25,39,238262690136399991022705723177649884492,0.9886196769456681
26,0,204511735947329290007054309288896756170,0.0
26,1,2437774231940189711887874192216896076,0.9906910132474043
26,2,69769648811155110053313399108263358198,0.9971356963838167
26,3,202041302572680009181900141738231993810,0.0007160759040458289
26,4,219693309502304266553884091086887120284,0.994092373791622
26,5,188790968652972353553735401002815827963,0.9935553168635876
26,6,87126786314527049332738022386694780753,0.9969566774078052
26,7,223280668870884632073982756988834985587,0.993734335839599
26,8,219271478510372269648268396276625874279,0.9942713927676333
26,9,81989047451072410676385779000108085817,0.0
26,10,277777856989985583444447168241325032486,0.0
26,11,211612887381351751754244456821987966710,0.9926602219835302
26,12,321388061162748211313608831968107969883,0.9951664876476907
26,13,309985570481315799352175750173216968628,0.9944504117436448
26,14,92629598755309894866969272661514006205,0.9930182599355531
26,15,334456678473675849612419861270799713669,0.9948084496956677
