sample_id,iteration,seed,Percentage of burned trees
26,16,236676767387542654850714884140466680087,0.9962406015037594
26,17,253051486393220341865958072639318629262,0.00017901897601145723
26,18,9492576128294826408365677296586990724,0.0
26,19,195410537113042436765586816949309145320,0.9935553168635876
26,20,212701798177742087888472917190849354012,0.0005370569280343716
26,21,249012607826453709417070961163492600387,0.9926602219835302
26,22,134159451620571320076497312459954829723,0.0
26,23,286455732306290960727644102631646948326,0.9948084496956677
26,24,330101748656908891474608313820304674569,0.9957035445757251
26,25,62699760011249267404420912134600666923,0.991765127103473
26,26,291037913723974461624056418175565191719,0.00017901897601145723
26,27,83409428829394048964806410326320336370,0.9951664876476907
26,28,2567329546152690799398792076669651130,0.9892588614393125
26,29,136537810564454699860624054138132229797,0.9915861081274615
26,30,258553506075915697264666702117628593049,0.9965986394557823
26,31,99064038427690432235898341742319971415,0.00017901897601145723
26,32,120362519603958572539173629129745887041,0.00017901897601145723
26,33,162253332536940020583978320565772245539,0.9930182599355531
26,34,263520466928538778942701671668720945329,0.9939133548156105
26,35,9076809885170624642284722439315584798,0.9930182599355531
26,36,54182364354124810473379076305302162035,0.99140708915145
26,37,123230385946291226397040817391037289041,0.00017901897601145723
26,38,142611280690051578269113409638190961164,0.989437880415324
26,39,47357822442655045340687241157365606067,0.9931972789115646
27,0,207182526245789189690995932281235201693,0.9972047519217331
27,1,221222471964011452723906028540880706343,0.9945842068483578
27,2,173109294555337682529743011502486875879,0.9961565338923829
27,3,283562486183175750336689427867204478836,0.9954577218728162
27,4,307261863778963255217592737758673058798,0.00017470300489168413
27,5,174333649975706095160098356673256671103,0.9949336128581412
27,6,7984306803829163467341440153928491765,0.9951083158630328
27,7,31146213514123652852186375154149080970,0.9951083158630328
27,8,26269624888199199887714975795716994751,0.00034940600978336826
27,9,151389028806439839104206521425291221185,0.9968553459119497
27,10,2420253186873934275017478154179798190,0.9907407407407407
27,11,111741521350594460244499840025008859072,0.00017470300489168413
27,12,87255133562238435047601398620908957858,0.9949336128581412
27,13,136399811922092018370381309550939809938,0.9942348008385744
27,14,314148942120460951805857841200244779916,0.00017470300489168413
27,15,74946671754158403620441018217718428037,0.9924877707896576
27,16,239877685078580689573669320508499975501,0.9931865828092243
27,17,102508022169162819303067575122778476484,0.00017470300489168413
27,18,213709098736776997951660569153361672620,0.9902166317260657
27,19,71515130676641760096024219849277792096,0.9961565338923829
27,20,110810216850391081414348288020860659096,0.9944095038434662
27,21,110211893978090718995398439242899741603,0.00034940600978336826
27,22,32670450658854325034184832484019955747,0.9954577218728162
27,23,27684251317598764807872809501558887760,0.9947589098532494
27,24,268632461202006265247364617913015346297,0.0019217330538085255
27,25,204498708359185584593513844403616765400,0.9956324248777079
27,26,321042841947241898706530924774352635365,0.9945842068483578
27,27,136422159379774593920201186207118085176,0.9961565338923829
27,28,196190412527550961426494156294641140459,0.0006988120195667365
27,29,65477996037562329939609613401148320988,0.00017470300489168413
27,30,177429098274659230399734117922343026858,0.9949336128581412
27,31,162766837008817737527535198030256693096,0.9972047519217331
27,32,268195141409522153072206977082526677922,0.00017470300489168413
27,33,2365289497711413695640924801206797063,0.9958071278825996
27,34,137116919510555940806599137384231762824,0.9919636617749825
27,35,258287636829334332235646531131460178719,0.993885394828791
27,36,200026225337644425810419073040660320023,0.9909154437456325
27,37,252333287963235882318294007659293889440,0.9977288609364081
27,38,128179277611226322804384261032748325436,0.00034940600978336826
27,39,248267411727492953095027851849332628156,0.996680642907058
28,0,281907315947486159563264847255411436569,0.9984646878198568
28,1,25741835664629230304604256093826605598,0.9969293756397134
28,2,317557638576325279550474404648009688576,0.9970999658819516
28,3,150161768083979710655761623939735818858,0.9984646878198568
28,4,233129863882729427953003490074037008383,0.9974411463664279
28,5,35365387245126231505665407496770378553,0.9979529170931423
28,6,196451401119585272673417927116721777498,0.0
28,7,140706267648969811058127757008614681360,0.9970999658819516
28,8,89346308411749049664292622156184579212,0.9948822927328557
28,9,298054028476524761829790587192465433594,0.996417604912999
28,10,245321985718079664982242716751866453827,0.9977823268509042
28,11,324811253552405923273563845604516267048,0.9982940975776186
28,12,250849363102544005272711169540748224210,0.9957352439440464
28,13,225006502592895434668036207715949684277,0.9967587853974753
28,14,242660720404606834869519606998165258187,0.000341180484476288
28,15,20025102619539681192324252178872554324,0.9979529170931423
28,16,216426970710377736306372232986239230079,0.9967587853974753
28,17,332633953149443487427649723844048871227,0.997611736608666
28,18,259059887640986793811968285055636644457,0.000170590242238144
28,19,91944572492466261969901420002216331059,0.9957352439440464
28,20,247477471411166519985948289787942961042,0.9955646537018082
28,21,119644939605494184869717267680293285122,0.000341180484476288
28,22,269981989261291365658192067293385928445,0.000341180484476288
28,23,219730487877106216106176361237767781969,0.9912998976458547
28,24,165574429222356679413246886356336797813,0.9972705561241897
28,25,115598037001668226803037237316306852075,0.9974411463664279
28,26,189547809634478886415755178274468070209,0.997611736608666
28,27,25077096056069941920954935853332716740,0.000170590242238144
28,28,288366758475883310451823757940875364533,0.9979529170931423
28,29,212533480026653463947409817569107282343,0.997611736608666
28,30,323995169002736879453389219279194620726,0.9936881610371887
28,31,58210930626028282032962691163142571180,0.9984646878198568
28,32,186099162970404140286021208084528884529,0.9936881610371887
28,33,130976537565678940102563455005651998694,0.9981235073353805
28,34,164871890007544976440162884720897038803,0.9962470146707608
28,35,57020050849771204793771671004058753155,0.9965881951552371
28,36,320761646861765989549694981124678307144,0.9989764585465711
28,37,256127183543873491380293932507845912102,0.9928352098259979
28,38,271793117645784624183532971783900587930,0.0005117707267144319
28,39,50512209129618841933503289589163105879,0.9984646878198568
29,0,127688734420976449194226332963053501046,0.9986666666666667
29,1,29477778160337591392466071683479279055,0.9988333333333334
29,2,236364359498331362871879620193754276814,0.9975
29,3,285976227955438289257789820179395075252,0.9971666666666666
29,4,7477591210875149619632839440311123388,0.9978333333333333
29,5,212170548029131356060794577943730432187,0.9973333333333333
29,6,233516254199733376288241014818418049211,0.9976666666666667
29,7,144513121506899178764910239458709091697,0.9958333333333333
29,8,80912499277287564434649783953216967398,0.997
29,9,256497202886982339946806863788916635686,0.9985
29,10,312365221737110860261037594146245547332,0.996
29,11,174099136521863096741093595479028824075,0.995
29,12,127087122288781171041368366033292511184,0.004166666666666667
29,13,43782475446711049875605789022351504688,0.9948333333333333
29,14,153097893894841972164083197011242808478,0.9955
29,15,79878012292908763382080167864547949154,0.9976666666666667
29,16,159366671812812526411706696213562594257,0.9946666666666667
29,17,222989472155260629837406867431780270619,0.9965
29,18,307713386840142111269326404498335354262,0.9985
29,19,332717382556341683945816384948837248834,0.997
29,20,81408864750876926609620185405715989381,0.995
29,21,242064242297016625924807772118874566995,0.9986666666666667
29,22,316621267451777253815798879532341083448,0.9943333333333333
29,23,311589404467826396672921355915473652484,0.9968333333333333
29,24,270485395403835726791665983382134974110,0.0003333333333333333
29,25,177713708855351272648777462446429549980,0.9973333333333333
29,26,250795806896970785815731102161651683757,0.995
29,27,107281502910264545163433562038683297531,0.996
29,28,307057922765102008462908478166627339698,0.9965
29,29,216178360746586319598602447228497911103,0.9986666666666667
29,30,121394495815036903084189196787166229196,0.9988333333333334
29,31,194945761168315093316022286304089759751,0.997
29,32,209733134084128146149100307855906635105,0.9981666666666666
29,33,208153667255491376298624890673546276589,0.996
29,34,81995624754828269876165213050304534802,0.9986666666666667
29,35,153301853588313088960885407744734401615,0.9971666666666666
29,36,196291891984072255203428659677597640850,0.997
29,37,167086569247662215409535785477222969117,0.9978333333333333
29,38,316758201836052037933501549765806317481,0.9981666666666666
29,39,193179053519451500314202699052849966809,0.9971666666666666
